index	DT	t вып-обр	t продувка	ПСН гр.	чист расход C	чист расход Cr	чист расход Mn	чист расход Si	чист расход V	температура первая	температура последняя	Ar (интенс.)	эл. энергия (интенс.)	произв жидкая сталь	произв количество обработок	расход газ Ar	сыпуч известь РП	сыпуч кокс пыль УСТК	сыпуч  кокс. мелочь КМ1	сыпуч  шпат плав.	ферспл CaC2	ферспл  FeV-80	ферспл  Mn5Si65Al0.5	ферспл SiMn18	ферспл  фх850А	эл. энергия	химсталь первый Al_1	химсталь первый C_1	химсталь первый Mn_1	химсталь первый N_1	химсталь первый S_1	химсталь первый Ti_1	химсталь первый V_1	химсталь последний Al	химсталь последний C	химсталь последний Ca	химсталь последний Cr	химсталь последний Cu	химсталь последний Mn	химсталь последний Mo	химсталь последний N	химсталь последний Ni	химсталь последний P	химсталь последний S	химсталь последний Si	химсталь последний Ti	химсталь последний V	химшлак первый Al2O3_1	химшлак первый CaO_1	химшлак первый FeO_1	химшлак первый MgO_1	химшлак первый MnO_1	химшлак первый R_1	химшлак первый SiO2_1	химшлак последний Al2O3	химшлак последний CaO	химшлак последний FeO	химшлак последний MgO	химшлак последний MnO	химшлак последний R	химшлак последний SiO2
125	0.03345724907063197	0.24242424242424243	0.16615987553213055	0.17534020473915096	0.4704055696762073	0.14143648374586382	0.46585793281185084	0.20886521194136762	0.4993855326501579	0.7318840579710145	0.7538461538461538	0.4718033198275057	0.2218308444449251	0.2636612021857923	0.0	0.31113341771047004	0.12586602988429474	0.19247779406975382	0.4925162044155656	0.22169811320754718	0.25	0.5239386104060492	0.14468620247761785	0.47160125314394014	0.1429765886287625	0.335918028247023	0.2	0.4980494148244474	0.45067087608524076	0.35714285714285715	0.24324324324324323	0.2857142857142857	0.03614457831325301	0.06382978723404255	0.8219832735961768	0.05714285714285714	0.5701357466063349	0.23809523809523808	0.4427480916030535	0.08333333333333334	0.4583333333333333	0.27777777777777785	0.22222222222222224	0.3703703703703703	0.7884914463452566	0.5	0.42696629213483145	0.0	0.48958333333333337	0.03355704697986577	0.4358288770053476	0.035398230088495575	0.125	0.0	0.0	0.6613924050632911	0.07317073170731707	0.27469135802469136	0.021276595744680857	0.4000000000000001	0.0
126	0.03345724907063197	0.29292929292929293	0.1479153995540239	0.10876530785195464	0.41023317493645706	0.14309095437456265	0.36527848110408545	0.13571111850127482	0.48618037127585967	0.7198067632850241	0.7461538461538462	0.2647521685715274	0.22639609544508285	0.18989071038251354	0.0	0.17711924817061636	0.10024766391974248	0.19247779406975382	0.42722589153335766	0.17452830188679247	0.25	0.508933089017159	0.08897033890661761	0.3736871083591112	0.1446488294314381	0.3006784824148435	0.2	0.5448634590377114	0.4711917916337806	0.3214285714285714	0.29729729729729737	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8255675029868578	0.014285714285714285	0.5761689291101056	0.2987012987012987	0.4478371501272266	0.1	0.5	0.27777777777777785	0.22222222222222224	0.4814814814814815	0.7993779160186625	0.75	0.42696629213483145	0.0	0.48263888888888895	0.01342281879194631	0.39839572192513373	0.01415929203539823	0.125	0.0	0.0	0.4367088607594938	0.07317073170731707	0.2006172839506173	0.014184397163120565	0.5333333333333332	0.0
127	0.03717472118959108	0.2727272727272727	0.16838975592945468	0.10876530785195464	0.4335948723615869	0.1116560124292847	0.3039319306755223	0.18964723337852707	0.48358311550999894	0.7632850241545893	0.7025641025641025	0.2717490959707142	0.23212112512325508	0.2213114754098361	0.0	0.2060547869477298	0.12586602988429474	0.19247779406975382	0.4578925536446977	0.26886792452830194	0.25	0.5059809601491725	0.16275621228442874	0.3112246366860306	0.112876254180602	0.3172943782885627	0.2	0.49154746423927187	0.479084451460142	0.35714285714285715	0.2702702702702703	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8375149342891278	0.014285714285714285	0.5806938159879337	0.23809523809523808	0.44529262086514004	0.16666666666666666	0.4166666666666667	0.4444444444444445	0.27777777777777773	0.4814814814814815	0.7853810264385693	0.5	0.42696629213483145	0.0	0.47395833333333337	0.020134228187919465	0.36898395721925137	0.03893805309734513	0.11363636363636362	0.0	0.0	0.6044303797468354	0.1463414634146341	0.3117283950617284	0.028368794326241138	0.4666666666666665	0.0
128	0.0322180916976456	0.30303030303030304	0.1710250691262923	0.2225930316986938	0.46755442590341467	0.15467224877545452	0.40529250928725113	0.1693313891518082	0.48877837921541467	0.7681159420289855	0.7333333333333333	0.17629786991735244	0.212364166954331	0.2090163934426229	0.0	0.14665619226348942	0.20779307105225311	0.19247779406975382	0.48855921575603783	0.16509433962264153	0.25	0.5118852178851455	0.11607535361683394	0.41251513129102607	0.1563545150501672	0.274439213514262	0.2	0.5149544863459039	0.4632991318074191	0.3214285714285714	0.35135135135135137	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8160095579450418	0.014285714285714285	0.5716440422322776	0.277056277056277	0.4376590330788805	0.08333333333333334	0.4583333333333333	0.2986111111111111	0.16666666666666669	0.5925925925925926	0.7620528771384139	0.5	0.42696629213483145	0.0	0.3906250000000001	0.01342281879194631	0.31550802139037437	0.01592920353982301	0.125	0.0	0.0	0.7056962025316457	0.17073170731707316	0.2870370370370371	0.04255319148936171	0.4666666666666665	0.0
129	0.03345724907063197	0.32323232323232326	0.16088924913845531	0.16274090761329602	0.4658636313404796	0.15632671940415338	0.40008410489678287	0.22601962941171458	0.49592553365712017	0.7584541062801933	0.7410256410256411	0.3396649947189668	0.21295914132637792	0.22950819672131142	0.0	0.21955512882061126	0.20966943409892727	0.19247779406975382	0.48658072142627395	0.12264150943396226	0.25	0.520006973342233	0.17932038794067207	0.4057624316506931	0.1580267558528428	0.2758931044032124	0.2	0.5123537061118336	0.4451460142067877	0.35714285714285715	0.29729729729729737	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8339307048984468	0.04285714285714285	0.5701357466063349	0.26839826839826836	0.43893129770992373	0.16666666666666666	0.4583333333333333	0.45833333333333337	0.22222222222222224	0.5185185185185186	0.7698289269051324	0.5	0.44943820224719105	0.0	0.39756944444444453	0.01342281879194631	0.3823529411764706	0.03893805309734513	0.11363636363636362	0.0	0.0	0.6075949367088608	0.1463414634146341	0.3209876543209877	0.10638297872340426	0.3333333333333333	0.0
130	0.0322180916976456	0.3434343434343434	0.14460436529495235	0.17031930446237353	0.47035584042435624	0.16046289597590047	0.4350087702895707	0.2598935816428334	0.4948424035375605	0.7705314009661836	0.7615384615384615	0.3050870054840416	0.22130868853705016	0.24043715846994526	0.0	0.19582769606773445	0.19015286508189377	0.19247779406975382	0.4905377100858017	0.12264150943396226	0.25	0.5187757859571971	0.207931236801456	0.4395259298523582	0.16220735785953175	0.2439767377457768	0.2	0.5227568270481145	0.4530386740331492	0.5	0.29729729729729737	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.7921146953405017	0.05714285714285714	0.5701357466063349	0.26839826839826836	0.4421119592875319	0.08333333333333334	0.6666666666666666	0.3125	0.22222222222222224	0.4814814814814815	0.7838258164852256	0.5	0.4157303370786517	0.0	0.5277777777777779	0.03691275167785235	0.5347593582887701	0.04601769911504425	0.13636363636363638	0.0	0.0	0.6550632911392406	0.09756097560975609	0.3827160493827161	0.035460992907801414	0.4000000000000001	0.0
132	0.030978934324659233	0.30303030303030304	0.1493344143523211	0.10876530785195464	0.4207702508564482	0.13730030717411673	0.3325647793624132	0.18081954072975026	0.4915915088314933	0.7270531400966184	0.7435897435897436	0.22188135972686338	0.22427467891043085	0.22677595628415292	0.0	0.1589927115611225	0.12859191962670471	0.19247779406975382	0.4400861046768228	0.29245283018867924	0.25	0.5150822238020895	0.14619203662818542	0.339923610157446	0.13879598662207357	0.2966629742453614	0.2	0.527958387516255	0.4696132596685083	0.46428571428571425	0.3243243243243243	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8172043010752688	0.014285714285714285	0.574660633484163	0.30735930735930733	0.44083969465648865	0.08333333333333334	0.5416666666666666	0.3263888888888889	0.22222222222222224	0.4074074074074074	0.7807153965785382	0.5	0.42696629213483145	0.0	0.5642361111111112	0.02684563758389262	0.3663101604278075	0.03716814159292035	0.14772727272727276	0.0	0.0	0.4050632911392406	0.19512195121951217	0.1419753086419753	0.028368794326241138	0.5333333333333332	0.0
133	0.030978934324659233	0.3333333333333333	0.1453476586255828	0.10876530785195464	0.45999005414962973	0.12241007151582715	0.3114703403171964	0.15550680889889407	0.49050837871193353	0.717391304347826	0.7076923076923077	0.16513930669856336	0.21835581519538108	0.2158469945355191	0.0	0.1267111828801699	0.13399645307846886	0.19247779406975382	0.485591474261392	0.23113207547169812	0.25	0.5138510364170537	0.12360452436967181	0.3196655112364469	0.12374581939799328	0.3007477153143174	0.2	0.4733420026007803	0.47671665351223363	0.42857142857142855	0.3243243243243243	0.2857142857142857	0.024096385542168672	0.06382978723404255	0.8231780167264038	0.04285714285714285	0.579185520361991	0.29004329004329	0.44529262086514004	0.18333333333333332	0.5416666666666666	0.47222222222222227	0.22222222222222224	0.4814814814814815	0.7791601866251945	0.5	0.42696629213483145	0.0	0.5364583333333334	0.010067114093959734	0.3048128342245989	0.01592920353982301	0.14772727272727276	0.0	0.0	0.5411392405063291	0.1463414634146341	0.25617283950617287	0.09929078014184396	0.3333333333333333	0.0
134	0.0322180916976456	0.32323232323232326	0.15413203608351916	0.17293731805196244	0.4778373300917228	0.11910113025842949	0.2685003353227994	0.19835128290399323	0.4948424035375605	0.7367149758454107	0.7333333333333333	0.18210788885631762	0.2110186299640917	0.24043715846994526	0.0	0.13923682334628085	0.12241994161364404	0.19247779406975382	0.5063656647239128	0.2783018867924528	0.25	0.5187757859571971	0.18082622209123964	0.27577296357428216	0.12040133779264212	0.26696206037108833	0.2	0.5019505851755527	0.4861878453038673	0.46428571428571425	0.29729729729729737	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8291517323775388	0.09999999999999999	0.5716440422322776	0.2857142857142857	0.4376590330788805	0.11666666666666667	0.5833333333333334	0.34722222222222227	0.33333333333333337	0.4814814814814815	0.7884914463452566	0.5	0.42696629213483145	0.0	0.5885416666666669	0.010067114093959734	0.3342245989304813	0.01061946902654867	0.13636363636363638	0.0	0.0	0.6898734177215191	0.19512195121951217	0.17901234567901234	0.021276595744680857	0.6	0.0
135	0.0322180916976456	0.2828282828282828	0.15609162781269004	0.17505749107445134	0.49540280693999333	0.14474542500326149	0.4332993864141165	0.25951625693893743	0.4948424035375605	0.7101449275362319	0.7128205128205128	0.24866719001149748	0.21774926011827922	0.2418032786885246	0.0	0.1798687790046407	0.1795986253383035	0.19247779406975382	0.5202151250322599	0.2735849056603774	0.25	0.5187757859571971	0.207931236801456	0.43783775494227495	0.14632107023411367	0.3042785931874827	0.0	0.49154746423927187	0.4554064719810576	0.42857142857142855	0.35135135135135137	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8470728793309439	0.014285714285714285	0.5776772247360483	0.31601731601731603	0.45419847328244284	0.16666666666666666	0.625	0.3888888888888889	0.22222222222222224	0.5185185185185186	0.8242612752721618	0.5	0.42696629213483145	0.0	0.43923611111111116	0.01342281879194631	0.2887700534759359	0.030088495575221235	0.11363636363636362	0.0	0.0	0.5917721518987342	0.1463414634146341	0.271604938271605	0.035460992907801414	0.4666666666666665	0.0
136	0.030978934324659233	0.31313131313131315	0.1709574972633286	0.1833026410137229	0.496552105204995	0.12654624808757425	0.3350111511215725	0.20752432358684436	0.488563257538891	0.7657004830917874	0.7282051282051282	0.1878628120996536	0.23039736216746456	0.21448087431693993	0.0	0.10096160840279898	0.16051004742930375	0.19247779406975382	0.5251613608566695	0.26886792452830194	0.25	0.5116403408361881	0.17480288548896936	0.34161178506752926	0.12792642140468224	0.2680697867626696	0.2	0.4499349804941483	0.468034727703236	0.46428571428571425	0.4054054054054055	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.7909199522102748	0.0	0.5806938159879337	0.28138528138528135	0.4472010178117049	0.1	0.5833333333333334	0.3055555555555556	0.3888888888888889	0.6666666666666667	0.7993779160186625	0.5	0.43820224719101125	0.0	0.48958333333333337	0.02684563758389262	0.34759358288770054	0.021238938053097345	0.11363636363636362	0.0	0.0	0.6455696202531644	0.2195121951219512	0.20679012345679013	0.04255319148936171	0.5333333333333332	0.0
137	0.03841387856257745	0.30303030303030304	0.1789985809852017	0.18627824230593668	0.46766493535197257	0.16956248443374405	0.4935932880868249	0.2893504898825817	0.5039346791523085	0.5893719806763285	0.7282051282051282	0.3966972555491189	0.25989319455407545	0.2418032786885246	0.0	0.2934578623488849	0.25608362720241606	0.19247779406975382	0.485591474261392	0.169811320754717	0.25	0.52910823699515	0.22600124660826684	0.49692387679518896	0.17140468227424746	0.2979783993353642	0.0	0.5370611183355007	0.42699289660615625	0.46428571428571425	0.2702702702702703	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8351254480286738	0.014285714285714285	0.579185520361991	0.3766233766233766	0.440203562340967	0.13333333333333333	0.5416666666666666	0.33333333333333337	0.22222222222222224	0.4444444444444445	0.766718506998445	0.5	0.43820224719101125	0.0	0.3524305555555556	0.016778523489932886	0.27807486631016043	0.033628318584070796	0.1022727272727273	0.0	0.0	0.620253164556962	0.17073170731707316	0.3302469135802469	0.10638297872340426	0.3333333333333333	0.0
138	0.03469640644361834	0.36363636363636365	0.15622677194405024	0.10876530785195464	0.466714554094375	0.17783483757723825	0.5566438722065684	0.35697475122150885	0.4855342540725946	0.748792270531401	0.717948717948718	0.3139694109773057	0.2563911437839697	0.2336065573770491	0.0	0.21487074295523645	0.28315857317945115	0.19247779406975382	0.4826237327667462	0.11320754716981131	0.25	0.5081984578702867	0.2847287784804023	0.5576981735581863	0.17976588628762538	0.27139296593741347	0.0	0.5292587776332901	0.41910023677979474	0.5	0.3243243243243243	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8494623655913979	0.07142857142857142	0.5822021116138764	0.29437229437229434	0.4478371501272266	0.11666666666666667	0.625	0.3125	0.27777777777777773	0.5555555555555556	0.8102643856920684	0.5	0.42696629213483145	0.0	0.43229166666666674	0.03355704697986577	0.358288770053476	0.09380530973451326	0.06818181818181818	0.0	0.0	0.5379746835443038	0.1219512195121951	0.4074074074074074	0.06382978723404255	0.2666666666666666	0.0
139	0.02973977695167286	0.3939393939393939	0.1629164131360227	0.27462063391987585	0.44549121449883966	0.12241007151582715	0.2987262013771909	0.18574394788229173	0.4792551080739251	0.7028985507246377	0.7512820512820513	0.330649974669342	0.22845636378400716	0.23770491803278676	0.0	0.23253175053463096	0.1348910118766398	0.19247779406975382	0.469763519623281	0.169811320754717	0.25	0.5010630127492778	0.1597445439832936	0.3061601119557808	0.12374581939799328	0.290708944890612	0.2	0.5578673602080625	0.4775059194948698	0.42857142857142855	0.35135135135135137	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8291517323775388	0.02857142857142857	0.5806938159879337	0.2294372294372294	0.4433842239185751	0.08333333333333334	0.5416666666666666	0.27777777777777785	0.3888888888888889	0.5185185185185186	0.7776049766718508	0.5	0.4157303370786517	0.0	0.5069444444444445	0.02684563758389262	0.411764705882353	0.035398230088495575	0.125	0.0	0.0	0.6962025316455696	0.19512195121951217	0.2006172839506173	0.04255319148936171	0.6	0.0
142	0.03345724907063197	0.5050505050505051	0.1493344143523211	0.2889078489817545	0.49368438501491874	0.10751983585753762	0.2817460540384662	0.2467191936762938	0.4760049655415519	0.6714975845410628	0.7589743589743589	0.3327443084184973	0.253637019207881	0.23087431693989058	0.0	0.2144488572717089	0.1348910118766398	0.19247779406975382	0.5251613608566695	0.17452830188679247	0.25	0.49736945059417015	0.23051874905996955	0.287590187944865	0.10869565217391303	0.3528108557186375	0.2	0.5019505851755527	0.4853985793212312	0.3214285714285714	0.2702702702702703	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8195937873357229	0.04285714285714285	0.579185520361991	0.2294372294372294	0.4433842239185751	0.1	0.5	0.3055555555555556	0.5	0.4814814814814815	0.7978227060653188	0.5	0.4157303370786517	0.0	0.5607638888888888	0.016778523489932886	0.3609625668449198	0.03185840707964602	0.13636363636363638	0.0	0.0	0.43354430379746844	0.09756097560975609	0.212962962962963	0.049645390070921995	0.6	0.0
143	0.0322180916976456	0.4444444444444444	0.1629839854044192	0.1857321208186812	0.5117582053265554	0.11496495368668239	0.2975946374032987	0.2022929404040146	0.48683325804237204	0.6642512077294686	0.7538461538461538	0.27925722167034983	0.23769802977347926	0.2527322404371585	0.0	0.2041199319163793	0.11672946841376192	0.19247779406975382	0.5439570569894264	0.2735849056603774	0.25	0.50967452230428	0.1778145537901045	0.3044719370456975	0.11622073578595317	0.3985738022708391	0.2	0.4668400520156048	0.47513812154696133	0.35714285714285715	0.2702702702702703	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8148148148148148	0.07142857142857142	0.5822021116138764	0.23809523809523808	0.44083969465648865	0.08333333333333334	0.5	0.3055555555555556	0.4444444444444445	0.5185185185185186	0.7853810264385693	0.75	0.42696629213483145	0.0	0.5625000000000001	0.01342281879194631	0.2807486631016043	0.023008849557522124	0.1022727272727273	0.0	0.0	0.7151898734177216	0.1463414634146341	0.16358024691358025	0.035460992907801414	0.6	0.0
